,Date,AGGY,AGND,AGZD,BIV,BLV,BND,BOND,BYLD,FBND,FCOR,FIBR,FLTB,FTSD,FWDB,GBF,GVI,HOLD,IAGG,ILTB,ISTB,IUSB,KCNY,LDUR,MINC,MINT,NEAR,NFLT,RAVI,SAGG,SCHZ,SPAB,TOTL,ULST,VBND,WYDE,XMPT
42,2017-07-01,0.006037864367500165,0.004524516391001307,0.003657367640894792,0.006439766156126653,0.004046440535575725,0.004062315128274873,0.006609568043926199,0.004552423299974287,0.0029245861556675004,0.007196868148209178,0.007661145880629627,0.0048235573410970655,0.0007249749118999141,0.0029557808705198176,0.0027402589440274337,0.0037043368268882583,0.0005843328541968993,0.0015288086940019462,0.004004517120611704,0.002766860447332593,0.00508994634210271,0.022275847678126955,-0.0018765698349670346,0.0012307897435897385,0.0016342445510485494,0.001654059128348766,0.01010372301183148,0.0011916613322950139,-0.002563266383111435,0.004291397567512743,0.0036097182365537506,0.0024385897670917847,0.0025346804191359487,0.01337918084529393,-0.013118753335755844,0.02340771809102083
43,2017-08-01,0.008592108718828618,-0.0077432638823962925,-0.00010606258657791587,0.010609697554580876,0.02067199836194794,0.010651174367170772,0.010736110447428275,0.008118190072123771,0.009762509154440277,0.00747641063862021,0.004492968046489847,0.001819899921313897,0.0018355445818323641,0.006689207618847324,0.008479392483792121,0.004410892228315446,0.0002317807066370098,0.010576146588217858,0.021286910732967734,0.004163380787545134,0.008363430073061949,0.022968176106414582,0.004263533529899748,0.0,0.0016141337418626412,0.0015337351208126377,0.0072502709786154106,0.0019351540400381797,-0.003212308830176409,0.008998264884784054,0.009148756561478337,0.004257023950657782,0.0010937542038149495,0.007410341457744729,0.0006042598552423055,0.004683002088491485
44,2017-09-01,-0.0033314512006115612,0.008496452260794306,0.0034465191975817386,-0.008948753954022755,-0.008405970618000217,-0.0026261668218068007,-0.0037121962309563986,-0.001141021778858812,-0.003032134271045107,-0.004486397478009682,0.00014347285243788472,-0.0015041138459509365,0.00037127793465414985,0.005040911088694461,-0.0037200917935358915,-0.006094282020177708,0.0006933571842955119,-0.006285419981554686,-0.010482231224504207,-0.0013861491027170835,-0.003905504788747558,-0.004058858698910844,0.001748536535010323,-0.0018438844121309546,0.001476176581585448,0.0011548756970198096,0.0007412386770677925,-0.00023725773942214924,0.0012890512862619495,-0.005174096712253052,-0.005362017280037343,-0.005450161375652647,-0.0008687798658276248,-0.008946358373154386,-0.0021135266338625277,-0.005953873401998487
45,2017-10-01,0.0019244795922377558,0.008524792929617097,0.006636711089720342,0.0001648902226281311,0.00025234283157262924,-0.000209807665003142,0.000171288222478439,0.0010609026613881659,0.002282432606990703,0.004508499604442599,0.0015043602165406708,-2.2475312716254883e-05,0.00016263432138788916,-6.211881933374977e-06,-0.00016773685783763917,-0.0023444814725972463,0.0024052278468987575,0.014345957130869101,0.0031173664786141473,-0.00016518575404799585,0.0019279560880881377,-0.004017363008773764,0.0026357656445416774,0.00041052954822380844,0.0019279377980090542,0.0007964478057708934,0.004007348164890288,0.0022124177180402717,0.005793361239268477,0.00010047944044118137,0.0006603174640036347,-0.004059265272985647,0.0011667240883257986,0.0004377643632047007,-0.01543110485419367,-0.016758514719273535
46,2017-11-01,-0.0008943132015895295,0.003226280282444149,-0.0005211886372481023,-0.002720462652958612,0.007479478260530132,-0.0011322070769637243,0.00046409715469464193,-0.0020399941214925403,-0.001286306870190626,-0.0035623473848581913,-0.002596422099569828,-0.0036959070694103755,-0.0007883799014894597,0.0002876971817855399,-0.0018273192871876309,-0.004699891582609343,-0.00030360327992377356,-0.000623146829915108,0.00457623721688769,-0.003158841153345085,-0.001610459339452296,0.015147920827758626,-0.0008901558138574055,-0.004513787258359034,0.00045321596816437005,0.0005570081438091622,-0.001070049784828084,0.0007691106232664684,0.0,-0.0009818087691598728,0.0004835071448570927,-0.005502363969839018,0.0008953634313995598,-0.004054081539248755,0.0003379840092811805,0.011900614449301924
47,2017-12-01,0.006345148582243199,-0.003944795772214381,0.00864047958422684,-0.0007736206046745354,0.015641324431070806,0.0028578026753897316,0.0002298266319568306,0.002753312213773195,0.004384712071140332,0.010035789296051378,0.0006884134119809591,0.0008562398948457538,0.000963105112948871,-0.0019377647171039865,0.002553720962693029,-0.0032691699073055503,0.0007744446652859345,-0.0031988088669469015,0.018702682747227493,5.10613075129943e-05,0.0023560004150181848,0.0033731983405457184,-0.003728105051804189,-0.0030915292662820103,-0.0004638527007182165,-0.0006591536661610684,-0.01210070140881346,-0.0001725921791290622,-0.004159955887318251,0.0008209468473132983,0.0015644954987680518,-0.0032786885917763355,-5.031146966776896e-05,-0.00824213915801455,-0.004638782361180273,-0.004381531890096645
48,2018-01-01,-0.010661379677543208,0.01397412228565656,0.0009077006858109769,-0.010107169657173317,-0.015640902694224048,-0.007769327493557433,-0.0033950657953027608,-0.002227231174838914,-0.009127787456535833,-0.013152377586128533,-0.006137041625761401,-0.004515162947590877,-0.00029129608276228804,0.008074655230632095,-0.006706605638309618,-0.009110787005998778,0.0012790483453242842,-0.0021187322316975976,-0.01516230060940097,-0.002016746050393753,-0.0060701500321118885,0.04358973810820196,0.002257123438500215,-0.0014471780328132791,0.004575018228013037,0.004934347040841576,0.01939898040744673,0.0031596643939560192,0.014781446804296862,-0.0075852265845396585,-0.007770018342147408,-0.009868400696307714,0.005156341426618211,-0.003490512839779906,-0.0012345986892221988,-0.034136305894263384
49,2018-02-01,-0.01662008597271085,0.007769832920139659,-0.0018749316615587878,-0.012478790905437942,-0.03429366916638768,-0.012537091812060927,-0.011132437578109765,-0.014181130249923986,-0.008962888457675566,-0.01542382722790589,-0.010975834407812345,-0.0035210886814812377,-0.0005059025673464838,-0.013131697808129542,-0.013851889833551949,-0.006528126029273117,-0.00019221390248648517,0.0038544214868978747,-0.037590570653043394,-0.005848046220071442,-0.014478179440596472,0.01359545302913939,-0.0007992539881097103,-0.00496890279438722,-0.0006882810799277537,-0.0011941161269804483,-0.007108244478874841,-0.0014571151994734047,0.014249423481232443,-0.012052736984856318,-0.012680596704871958,-0.007682703488372093,-0.0012399008160739692,-0.012363428047985181,0.017614307243068245,-0.01097614478535234
50,2018-03-01,0.005908601132318122,-0.009816558945381474,-0.004064177129684871,0.005467708795403523,0.015045440305854751,0.0069893085914650216,0.005469713691649959,0.0018104381425053562,0.001835196740330015,-0.002904029383441789,-0.0013410651335034303,0.001046629243967881,0.0011258172816592902,0.0031139969124926743,0.006730675008028765,0.0021286070672297884,0.0006746366073066582,0.011544065542966787,0.013651836441085644,0.0028545877886277118,0.007348461090943256,0.0016698551507473257,0.0012005875811003735,-0.00041614647490338435,0.0006395048652044744,0.0010957359574434928,-0.0017362396408204315,0.0004896333668890158,-0.010927118914138468,0.006243708829052147,0.0068722915499090645,0.0037664782639365677,0.0001226975116700209,0.0025036003073102887,0.008199240813847574,-0.001993957308206118
51,2018-04-01,-0.011373901356750036,0.01032681198614212,0.005636255682894761,-0.010642918583871279,-0.022229117139696893,-0.008954175970763208,-0.010377741707851815,-0.005088228159830216,-0.0055014812035033035,-0.007854078657319897,-0.0025491282701447433,-0.001556279549737987,-0.0001498466419007059,-0.00227241718648646,-0.009552686926040931,-0.007018858579782588,0.0017171757391738424,-0.0022750653498825185,-0.022158150978884333,-0.0035914564552091584,-0.008819523872238985,-0.00483985807599522,-0.00010167912960261629,-0.003955099834406691,0.0020202556578765834,0.0014970119886119093,-0.00628181223945169,0.0010890106894994227,0.013589043623567724,-0.007259104476900121,-0.00874527626054647,-0.009797810927708829,0.00208916667035881,-0.002668724012252874,-0.0075301202551168595,0.0010953983863239603
52,2018-05-01,0.005456823670907982,-0.00558541394531326,-0.0015622454803063096,0.007605356410903457,0.014388243293832276,0.007074224589172856,0.006098809706284657,0.0022907204321570224,0.005684089189087163,0.005522468238735537,0.004722890313646859,0.005014693274063134,0.0027272700781259176,0.00887151038607973,0.006406939133687292,0.003720247499634911,0.003960272826683576,-0.0010101148757163756,0.010401075740930835,0.003908638047183895,0.005108242181958176,-0.006748918528211429,0.0036122269368330175,0.0014629049723262327,0.002071144297512395,0.0026358261784967937,-0.0030551164956468574,0.0038173949502318238,0.006868519284499825,0.00547145098298189,0.006344028651387983,0.0027368631578947376,0.0031373300167170395,0.004193784647804305,-0.009711684075517943,0.018181620048669727
53,2018-06-01,-0.0033693581657556716,-0.0069109359980617825,-0.0004238543329366818,0.0001233442097047407,-0.00595798144478598,-0.0005198501806620408,0.0013196186147420323,-0.0010314466024642208,0.0018256243020167006,-0.009495182955496553,-0.0028923818198667768,-0.003681369911602056,0.0004864763356661283,-0.004558651786598443,-0.0011489142814607562,-0.0014825426516409561,0.0004335115752570765,0.004919911439501121,-0.0061739034841614155,0.00026884453881628566,-0.0007427325474210325,-0.030713571646332132,0.0005047983854223784,-0.0029215151469748203,0.0008484410274982736,0.0009393747193719395,-0.002603110140067254,0.0010392462437055884,-0.01116277245556918,0.0010349104989793904,-9.808451641584015e-05,-0.0016796556439291352,0.0015676979198676016,-0.006890852396508177,-0.006742292162357073,0.001760455593490763
54,2018-07-01,0.00565053755560943,0.009480624811432156,0.006671550480877733,0.0005764130493978888,0.004213862792580079,-0.00032297037448142195,0.0004821139744912499,0.007145425539909408,0.0012281892345654042,0.014318076275883853,0.0059376950241656875,0.005308110863397824,0.0007245884115772303,0.004729075996319554,0.0008914693230419312,-0.0016703785881519084,0.00250147970570344,-0.002484758148104829,0.005056607826287386,0.0019562212322018534,0.0036080330034581162,-0.02709944555880828,0.002458767312287128,0.000209334453941702,0.002119611321488001,0.0020554551909364146,0.007211100888520437,0.0033859585455597676,0.003349064099423251,-0.0008933375946027533,0.0002816298515726381,-0.0027339853361511117,0.002759289945856587,0.004572030836955254,-0.004936747917309367,0.002412151147445021
55,2018-08-01,0.00443856586726479,-0.00047413949441963506,0.0006247951941615041,0.0075742402675752045,0.004729885438277956,0.006605507203242557,0.006334268264489432,0.0024176841694039824,0.004945818172506993,0.004252283545508888,0.007979109987144054,0.002857384696271467,0.003527241490788734,0.004726206874804408,0.006058583003998934,0.002974530526593664,0.001824182415911621,0.0019965079427228575,0.005968094734124038,0.003287399783122084,0.0043250897398381645,0.0017911221134620041,0.0014580979108991246,0.0016739484897688817,0.00256513417416391,0.0029954217147250333,0.0011879279393101829,0.00199304246161265,-0.005014109131961435,0.00698217864978072,0.006442348910454063,0.0021088571112972943,0.001516496626704908,0.007796072397754518,-0.007751937984496124,0.008183546995100854
56,2018-09-01,-0.0032147573754249628,0.014407381128013314,0.004285488661066643,-0.006738133626680801,-0.012721648812754708,-0.005461627346626571,-0.004851427069421505,0.0020754907157986887,-0.0039008824835075795,-9.171175968158475e-05,-0.0031551617994905233,-0.0005949925528756939,-0.0011864052027341285,-0.002719889020760083,-0.005232907217900903,-0.005097349303107531,0.0021065596668363453,-0.0021957100187032044,-0.008795311849808522,-0.00040537530053280077,-0.004452484176186586,-0.0011669409715944362,0.003046956573704844,-0.0008355337546591471,0.0018744088584814794,0.001198983600083607,0.003176120278971939,0.0030375032570598014,0.00913387302069321,-0.006847947395876095,-0.0057310957705611195,-0.005681818181818247,0.0016142034999441766,-0.008153921311957827,-0.004718718749999962,-0.022587385517316032
57,2018-10-01,-0.014515535860374672,0.0013654000820384827,-0.006682876699821637,-0.0048809128466827355,-0.03216187171721184,-0.008577691903658313,-0.005411376869533437,-0.014072546877291418,-0.008802431006216666,-0.018656109663727917,-0.007921967471748923,-0.0014422615794187459,-0.001043150500704641,-0.017752239941608784,-0.009135961909827725,-0.0038192455299346393,0.0005429265110079176,0.002806814085571133,-0.035198994463611154,-0.0012126785886574826,-0.008585072329119389,-0.009713211073666149,0.0032200591020518895,-0.002717980233410821,0.0016762054716598484,0.0007170565678183323,-0.012831883080445174,0.0006910215743878946,0.011392733717354714,-0.006767786498120605,-0.009029893072229202,-0.00613758730158723,0.0018134231581013783,-0.0075381642802943875,0.013218593575352705,-0.04372993159934426
58,2018-11-01,0.001256972963970907,-0.004121841340357821,0.0016701295515844977,0.004938290739818778,0.0038191678778064617,0.006193632648532032,0.0027418865538041586,-0.0013677750828481527,0.0018645743761231748,-0.002768545394049196,-0.0017992584475502518,0.0006631822857934477,0.0033848357785285477,-0.003126320250487244,0.0038308337476648468,0.0026182812302546006,0.0013793636407142525,0.003854808953530358,0.005077800371847161,0.002701419446964252,0.005025668083239146,0.004999711712479055,-0.0016058025173544402,-0.003144695950844962,0.0002951533601053025,0.00041710261352719566,-0.006455996609253024,0.000899721011105304,0.0,0.004770943635132637,0.00619276083763765,0.004258965167354309,0.0005713644514886753,0.0072295508755757494,-0.006507561202355233,0.026567077197251893
59,2018-12-01,0.019440362503371056,-0.023329285040856813,-0.0034812767441362927,0.017543271247391613,0.04054906692328605,0.01622609323204725,0.015814209227750443,0.0034980115409735508,0.01270891372590051,0.01274946136448151,0.005190108736645279,0.010669641626086475,0.007157792707207288,-0.016623747047763423,0.01712464787282729,0.009326618081266386,0.0009761072412045244,0.00027252782363873426,0.030545701539122803,0.006690281088266834,0.013715221734643597,-0.004938193973838935,-0.003541337771915631,-0.004626645733473082,-0.0023754535587746763,-0.0016057269466768804,0.0011576414511414955,-0.003481834275199962,-0.021685248897758136,0.016114791997330107,0.015765770164787668,0.004452905004240954,-0.0010721451282775093,0.0004432347951007273,0.022582625621253075,-0.0029140875030008568
60,2019-01-01,0.017257978526629622,0.0038393499858100444,0.007175924978565235,0.021157215879444947,0.025170604273699694,0.01614713313206411,0.018735253512829248,0.03792482534566147,0.01717899959079486,0.024841642768968362,0.027350035323210647,0.007472625281225245,0.00042725681533323457,0.03969936693392898,0.0161776387786741,0.008131556014308325,0.004657710025954781,0.02252970178237894,0.036952679574910795,0.013029417744236696,0.016838852997223788,0.05402995267797702,0.015479293973217864,0.005493302113107941,0.009035224071831122,0.009088964382153106,0.022604888477432142,0.010288592826708168,-0.0017834863135331987,0.016162488509558957,0.015660747334384818,0.010555203938256364,0.007890321537533078,0.029726032507453756,-0.03117377379209369,0.057823879807387776
